"ISBN","Title","Author","Courses","ImageURL","OrigPrice"
"281000002746B","ART & MEDIA MAY / JUNE 2013 ALTERNATIVES ISSUE","ALTERNATIVES (FINAL SALE ITEM)","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","6.95"
"281000001093B","EARTH INVASION (30:4)","ALTERNATIVES *LTD SALE*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","1.00"
"281000001336B","GREENING POLITICS (33:1 2007)","ALTERNATIVES *LTD SALE*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","1.00"
"281000001335B","OUT OF THE WOODS (30:3 - SUMMER 2005)","ALTERNATIVES *LTD SALE*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","1.00"
"281000001652B","BIOFUELLING THE FUTURE (35:2)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","6.95"
"281000001715B","CLIMATE CHANGE (ALTERNATIVES SPECIAL ISSUE 2011)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","8.25"
"281000001092B","CLIMATE REPAIR (31:4/5)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","7.50"
"281000001752B","ECOBOOKS (V37 #3)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","6.95"
"281000001090B","FOOD FOR ALL (29:4)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","7.50"
"281000001714B","JUST FOOD (ALTERNATIVES ISSUE 37:2)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","7.50"
"281000001337B","MEASURING PROGRESS (33:2/3 2007)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","1.00"
"281000001753B","MUSIC (V37 #4)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","6.95"
"281000001089B","RESCUING INTERNATIONAL AID (32:2)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","7.50"
"281000000920B","SAVING THE LAND THAT FEEDS US (ALTERNATIVES VOL 34","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","6.95"
"281000001651B","SIZE MATTERS (35:1)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","6.95"
"281000001091B","THOUGHT FOR FOOD (32:3)","ALTERNATIVES JOURNAL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","7.50"
"9780176501402","FUTURE OF BUSINESS 3RD CDN ED","ALTHOUSE ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","130.95"
"9780176451325","FUTURE OF BUSINESS 2ND CDN ED PKG","ALTHOUSE N ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","112.95"
"9780521659734","MANUFACTURING AUTOMATION","ALTINTAS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","76.95"
"9780521172479","MANUFACTURING AUTOMATION 2ED","ALTINTAS","; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","86.95"
"9780412276309","PRACTICAL STATISTICS FOR MEDICAL RESEARCH","ALTMAN","; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","120.95"
"9780805087260","HITLER'S BENEFICIARIES","ALY","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780805087260.jpg","20.60"
"9780804756396","SHARI'A : ISLAMIC LAW IN THE CONTEMPORARY CONTEXT","AMANAT & GRIFFEL (EDS)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","55.00"
"281108913788B","AMATH/PMATH 331 REAL ANALYSIS WITH REAL APPLICATIO","AMATH DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_no_image_available.jpg","38.81"
"9780205832026","CHANGING FAMILIES","AMBERT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780205832026.jpg","99.65"
"9782940411177","DESIGN THINKING","AMBROSE & HARRIS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","36.75"
"9780871716576","WELDING HBK 1.9 VOL 1 - WELDING SCIENCE & TECHNOLO","AMER WELDING SOCIETY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","192.00"
"9780253211736","AT THE MIND'S LIMITS","AMERY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","17.25"
"9780131933880","GLOBE ENCOMPASSED","AMES","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780131933880.jpg","37.70"
"9780199236312","MODERN MIDDLE EAST : SOURCEBOOK","AMIN","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780199236312.jpg","92.50"
"9780897332200","GREEN MAN","AMIS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.50"
"9780679735724","TIME'S ARROW","AMIS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780679735724.jpg","14.50"
"9780099455356","TIME'S ARROW","AMIS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.95"
"9780521880381","INTRODUCTION TO SOFTWARE TESTING","AMMANN & OFFUTT","; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","74.95"
"9780393312041","TAPE FOR THE TURN OF THE YEAR","AMMONS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","18.50"
"9780393303964","SELECTED POEMS","AMMONS A R","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","20.00"
"9780802312754","THESE WERE GREEKS","AMOS & LANG","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","29.00"
"9781561485062","LITTLE BK RESTORATIVE DISCIPLINE IN SCHOOLS","AMSTUTZ MULLET","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781561485062.jpg","4.95"
"9780324055757","MANAGING FOR THE FUTURE 3ED","ANCONA ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","136.95"
"9780312674397","SPEAK","ANDERSEN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780312674397.jpg","10.99"
"9781111830946","RACE CLASS AND GENDER AN ANTHOLOGY 8TH ED","ANDERSEN ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","130.95"
"9780070019713","AIRCRAFT PERFORMANCE & DESIGN","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","232.95"
"9780801890406","COLLECTORS OF LOST SOULS","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.25"
"9780155083790","COSTUME DESIGN 2ND ED","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","149.95"
"9780849316562","FRACTURE MECHANICS : FUNDAMENTALS & APPLICATIONS 3","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","126.95"
"9780072950465","FUNDAMENTALS OF AERODYNAMICS 4ED","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","238.95"
"9780073398105","FUNDAMENTALS OF AERODYNAMICS 5ED","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780073398105.jpg","242.95"
"9780763700546","HUMAN ANATOMY & PHYSIOLOGY COLORING WORKBOOK 3ED","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","35.50"
"9780860915461","IMAGINED COMMUNITIES","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","22.00"
"9781885394170","LITTLE MERMAID","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","19.95"
"9780321725523","SEDUCTIVE INTERACTION DESIGN","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","36.99"
"9781413002836","TECHNICAL COMMUNICATION *5TH ED*","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","85.95"
"9781413017700","TECHNICAL COMMUNICATION *6TH ED*","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","93.95"
"9780176251840","TECHNICAL COMMUNICATION CDN ED","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","108.95"
"9780521612555","THERMODYNAMICS OF NATURAL SYSTEMS 2ED","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","85.95"
"9780521847728","THERMODYNAMICS OF NATURAL SYSTEMS 2ED","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","117.95"
"9780470437032","VISUALIZING WEATHER AND CLIMATE *PKG* WITH WILEYPL","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","103.95"
"9780199540723","WINESBURG, OHIO","ANDERSON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780199540723.jpg","8.95"
"9780195417548","WOMEN & RELIGIOUS TRADITIONS","ANDERSON & YOUNG","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780195417548.jpg","51.95"
"9781566985598","PENSION MATHEMATICS FOR ACTUARIES 3ED","ANDERSON *LTD SALE*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","1.00"
"9780840032157","EXPLORATIONS IN DIVERSITY","ANDERSON ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","130.95"
"9780534517427","EXPLORATIONS IN PRIVILEGE OPPRESSION AND DIVERSITY","ANDERSON ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","87.95"
"9780324399806","INTRODUCTION TO MANAGEMENT SCIENCE 12ED PKG","ANDERSON ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","204.95"
"9781111532222","INTRODUCTION TO MANAGEMENT SCIENCE 13ED","ANDERSON ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","189.95"
"9780195432015","WOMEN AND RELIGIOUS TRADITION 2ND ED","ANDERSON ET AL","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780195432015.jpg","75.95"
"9780394281803","CURE FOR DEATH BY LIGHTNING","ANDERSON-DARGATZ","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780394281803.jpg","21.00"
"9780801475405","BORDER GAMES *2ND ED*","ANDREAS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","20.75"
"9780415944670","REBORDERING OF NORTH AMERICA","ANDREAS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","39.95"
"9780801487569","O/E - BORDER GAMES","ANDREAS (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","25.50"
"9781565492134","NON-STATE ACTORS IN THE HUMAN RIGHTS UNIVERSE","ANDREOPOULOS *LTD SALE*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","31.75"
"9780176441340","CDN PROFESSIONAL ENGINEERING & GEOSCIENCE 4TH ED :","ANDREWS","; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","133.95"
"9780176415945","CDN PROFESSIONAL ENGINEERING & GEOSCIENCE : PRACTI","ANDREWS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","103.95"
"9780135153604","INTRO TO PROFESSIONAL ENGINEERING IN CANADA 3ED","ANDREWS","; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780135153604.jpg","82.65"
"9780192842336","LANDSCAPE AND WESTERN ART","ANDREWS","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780192842336.jpg","31.95"
"9780176503543","OUR SOCIETY 4TH ED","ANGELINI","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","82.95"
"9780073492766","MIRROR FOR HUMANITY *PKG* WITH ANNUAL ED ANTHROPOL","ANGELONI & KOTTAK","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","89.95"
"9780345514400","I KNOW WHY THE CAGED BIRD SINGS","ANGELOU","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780345514400.jpg","8.99"
"9780553279375","I KNOW WHY THE CAGED BIRD SINGS","ANGELOU M (OLD EDITION)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","9.99"
"9781551262048","COMMON PRAISE ANGLICAN HYMN BOOK","ANGLICAN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","27.95"
"9781577664642","DOING CULTURAL ANTHROPOLOGY 2ND ED","ANGROSINO","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","17.25"
"9780449300589","BEST SHORT STORIES OF THE MODERN AGE","ANGUS (ED)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","9.99"
"9789211009712","IN LARGER FREEDOM","ANNAN","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","4.00"
"9780195283808","HOLY BIBLE NEW REVISED STANDARD VERSION","ANON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780195283808.jpg","32.95"
"9780310949138","KING JAMES GIFT AND AWARD BIBLE","ANON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780310949138.jpg","7.69"
"9781551117379","LONDON JILT","ANON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9781551117379.jpg","19.95"
"9782745307347","LE BEL INCONNU *NC-NR*","ANONYME (ED PERRET)","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","26.50"
"9782745310262","LE CONTE DU PAPEGAU (TR VICTORIN)","ANONYME *NC-NR*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","21.25"
"9782070340828","LE VOYAGEUR SANS BAGAGE *GALLIMARD FOLIO THEATRE*","ANOUILH","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","13.00"
"9780465003518","CONFRONTING IRAN","ANSARI","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","17.75"
"9780618727223","MANAGEMENT ACCOUNTING : A STRATEGIC FOCUS","ANSARI ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","35.95"
"9781451120363","PHARMACEUTICAL CALCULATIONS 14TH ED","ANSEL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","89.95"
"9781608313495","PHARMACEUTICS 124 & 125 PKG","ANSEL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","223.50"
"9781582558370","PHARMACEUTICAL CALCULATIONS 13TH ED","ANSEL *OLD ED*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","87.50"
"9780872205659","PROSLOGION (TR WILLIAMS)","ANSELM","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","5.75"
"9781891389313","MODERN PHYSICAL ORGANIC CHEMISTRY","ANSLYN & DOUGHERTY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","147.00"
"281111915949B","ANTH 202 PRIN CULTURAL ANTHROPOLOGY","ANTH DEPT","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1119.jpg","119.59"
"9781588263308","O/E - INTRODUCING GLOBAL ISSUES **3RD ED**","*OLD EDITION - NOT AVAILABLE*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","24.00"
"9780130988348","O/E - LANGUAGE ASSESSMENT","*OLD EDITION - NOT AVAILABLE*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","46.95"
"9780872204409","O/E - MODERN PHILOSOPHY ANTH OF PRIM SOURCES","*OLD EDITION - NOT AVAILABLE*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","38.75"
"9780195430349","O/E - HUMAN GEOGRAPHY","*OLD EDITION - NOT AVAILABLE* NORTON","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_cache/9780195430349.jpg","96.95"
"281109114023B","O/E - SOC / SWREN 224R PAY THE RENT FEED THE KIDS ","*OLD EDITION* - SOC DEPT WINTER 2009","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","61.03"
"281109114052B","O/E - PHIL 322 COURSE NOTES *DIST ED WINTER 2009*","*OLD EDITION* ALSO FREE ON CDROM WINTER 2009","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","12.68"
"281109114053B","O/E - PHIL 384 COURSE NOTES *DIST ED WINTER 2009*","*OLD EDITION* ALSO FREE ON CDROM WINTER 2009","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","10.42"
"281109114024B","SOC / SWREN 224R CANADIAN FACT BOOK ON POVERTY *DI","*OLD EDITION* SOC / SOCWK DEPT WINTER 2009","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/courseware_cover_1091.jpg","23.52"
"9780176447489","*PKG* ORIGINS 5TH & READINGS CDN HISTORY 7TH","*OLD PKG*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","116.95"
"9780413388209","WOYZECK","*POD-NR* BUCHNER","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","16.00"
"9782745310262","LE CONTE DU PAPEGAU (TR VICTORIN)","ANONYME *NC-NR*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","21.25"
"9782070340828","LE VOYAGEUR SANS BAGAGE *GALLIMARD FOLIO THEATRE*","ANOUILH","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","13.00"
"9780465003518","CONFRONTING IRAN","ANSARI","; ","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","17.75"
"9780618727223","MANAGEMENT ACCOUNTING : A STRATEGIC FOCUS","ANSARI ET AL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","35.95"
"9781451120363","PHARMACEUTICAL CALCULATIONS 14TH ED","ANSEL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","89.95"
"9781608313495","PHARMACEUTICS 124 & 125 PKG","ANSEL","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","223.50"
"9781582558370","PHARMACEUTICAL CALCULATIONS 13TH ED","ANSEL *OLD ED*","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","87.50"
"9780872205659","PROSLOGION (TR WILLIAMS)","ANSELM","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","5.75"
"9781891389313","MODERN PHYSICAL ORGANIC CHEMISTRY","ANSLYN & DOUGHERTY","","https://fortuna.uwaterloo.ca/rs/interchange/cover_images/biblioshare_no_image_available.jpg","147.00"
